filename	line_num	text	x	y	width	height
026.jpg	0	279	812	69	54	25
026.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	210	203	466	30
026.jpg	2	งานอํานวยการและบริหารสํานักงานเขต	210	252	407	31
026.jpg	2	10880460	1295	259	133	27
026.jpg	2	บาท	1435	262	55	20
026.jpg	3	1. งบบุคลากร	211	308	151	32
026.jpg	3	4,541,260	1120	308	121	27
026.jpg	3	4	1247	311	56	20
026.jpg	4	1.1	244	358	42	24
026.jpg	4	เงินเดือน	287	352	98	30
026.jpg	4	2,869,760	1120	358	121	27
026.jpg	4	4	1247	361	56	20
026.jpg	5	01101-1	283	408	96	24
026.jpg	5	อัตราเดิม 8 อัตรา	415	402	181	30
026.jpg	5	2498960	1313	408	115	27
026.jpg	5	บาท	1435	411	53	21
026.jpg	6	01102-1	283	458	96	24
026.jpg	6	เงินเลื่อนขั้น	417	445	125	37
026.jpg	6	140880	1334	458	94	27
026.jpg	6	บาท	1435	461	53	21
026.jpg	7	01106-1	283	507	96	24
026.jpg	7	เงินประจําตําแหน่ง	417	502	191	29
026.jpg	7	101760	1334	507	94	27
026.jpg	7	บาท	1435	510	53	21
026.jpg	8	01107-1	283	557	96	24
026.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	417	551	391	30
026.jpg	8	118560	1334	557	94	27
026.jpg	8	บาท	1435	560	53	21
026.jpg	9	01108-1	283	607	96	24
026.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	417	596	419	35
026.jpg	9	8560	1359	607	69	27
026.jpg	9	บาท	1435	610	53	21
026.jpg	10	01109-1	283	656	96	24
026.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	417	650	385	30
026.jpg	10	1040	1361	656	67	27
026.jpg	10	บาท	1435	659	53	21
026.jpg	11	1.2 ค่าจ้างประจํา	244	699	185	31
026.jpg	11	1,398,480	1121	706	120	27
026.jpg	11	4	1247	709	56	20
026.jpg	12	01201-1	283	756	96	24
026.jpg	12	อัตราเดิม 6 อัตรา	407	750	182	30
026.jpg	12	1320440	1315	756	113	27
026.jpg	12	บาท	1435	759	53	21
026.jpg	13	01202-1	283	806	96	24
026.jpg	13	เงินเพิ่มค่าจ้างประจํา	409	795	211	35
026.jpg	13	58840	1346	806	82	27
026.jpg	13	บาท	1435	809	53	21
026.jpg	14	01205-1	283	855	96	24
026.jpg	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	409	844	448	43
