filename	line_num	text	x	y	width	height
029.jpg	0	339	796	111	50	24
029.jpg	1	2.2 ค่าสาธารณูปโภค	177	197	221	38
029.jpg	1	1,920,850	1120	203	120	27
029.jpg	1	ขบาท	1246	206	56	20
029.jpg	2	ค่าไฟฟ้า 8187958071 ค่าโทรศัพท์	351	246	339	37
029.jpg	3	3. งบลงทุน	150	371	126	32
029.jpg	3	335,400	1139	371	101	27
029.jpg	3	ขบาท	1246	374	56	20
029.jpg	4	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	177	414	323	44
029.jpg	4	335,400	1139	426	101	27
029.jpg	4	ขบาท	1246	429	56	20
029.jpg	5	ค่าครุภัณฑ์	177	475	120	39
029.jpg	5	335,400	1139	482	101	27
029.jpg	5	ขบาท	1246	485	56	20
029.jpg	6	05101-1	228	538	97	24
029.jpg	6	เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	352	525	508	38
029.jpg	7	แบบตั้งพื้นหรือแบบแขวน ขนาด 48,000 978 6 เครื่อง	352	580	540	45
029.jpg	7	335,400	1309	593	96	27
029.jpg	7	บาท	1411	596	54	21
029.jpg	8	4. งบรายจ่ายอื่น	150	693	178	36
029.jpg	8	352,000	1139	705	101	27
029.jpg	8	ขบาท	1246	708	56	20
029.jpg	9	07110-1	228	761	97	24
029.jpg	9	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการอาสาสมัครป้องกันภัยฝ่ายพลเรือน	351	750	699	43
029.jpg	9	352000	1309	761	96	27
029.jpg	9	บาท	1411	764	54	21
028.jpg	0	338	796	111	50	24
028.jpg	1	งานปกครอง	150	200	134	27
028.jpg	1	13,427,215	1271	203	134	27
028.jpg	1	ขบาท	1411	206	56	20
028.jpg	2	1. งบบุคลากร	151	259	151	32
028.jpg	2	5,620,850	1119	259	121	27
028.jpg	2	ขบาท	1246	262	56	20
028.jpg	3	1.1	178	315	41	24
028.jpg	3	เงินเดือน	221	309	97	30
028.jpg	3	4,192,250	1119	315	121	27
028.jpg	3	ขบาท	1246	318	56	20
028.jpg	4	01101-1	228	371	97	24
028.jpg	4	อัตราเดิม	350	365	99	30
028.jpg	4	19 อัตรา	450	365	95	30
028.jpg	4	3,695,100	1290	371	115	27
028.jpg	4	บาท	1411	374	54	21
028.jpg	5	01102-1	228	426	97	24
