filename	line_num	text	x	y	width	height
029.jpg	0	91	799	128	35	23
029.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	136	245	466	30
029.jpg	2	งาน: อํานวยการและบริหารสํานักงานเขต	136	302	420	31
029.jpg	2	10,530,690	1272	309	133	27
029.jpg	2	4	1427	312	56	20
029.jpg	3	1. งบบุคลากร	137	366	150	32
029.jpg	3	4667140	1059	366	120	27
029.jpg	3	บาท	1186	369	56	20
029.jpg	4	1.1	145	418	41	24
029.jpg	4	เงินเดือน	187	412	98	30
029.jpg	4	3572160	1059	417	120	27
029.jpg	4	บาท	1186	426	56	20
029.jpg	5	01101-1	268	470	97	24
029.jpg	5	อัตราเดิม 8 อัตรา	408	464	181	30
029.jpg	5	3156160	1290	476	115	27
029.jpg	5	บาท	1428	479	54	21
029.jpg	6	01102-1	268	527	97	24
029.jpg	6	เงินเลื่อนขั้น	410	514	125	37
029.jpg	6	193600	1312	533	93	27
029.jpg	6	บาท	1428	536	54	21
029.jpg	7	01106-1	268	584	97	24
029.jpg	7	เงินประจําตําแหน่ง	410	579	191	29
029.jpg	7	101760	1312	590	93	27
029.jpg	7	บาท	1428	593	54	21
029.jpg	8	01107-1	268	642	97	24
029.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	410	636	391	30
029.jpg	8	118560	1312	648	93	27
029.jpg	8	บาท	1428	651	54	21
029.jpg	9	01108-1	268	699	97	24
029.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	410	688	419	35
029.jpg	9	1760	1338	705	67	27
029.jpg	9	บาท	1428	708	54	21
029.jpg	10	01109-1	268	756	97	24
029.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	410	750	385	30
029.jpg	10	320	1356	762	49	24
029.jpg	10	บาท	1428	765	54	21
029.jpg	11	1.2 ค่าจ้างประจํา| |	137	808	210	36
029.jpg	11	654720	1079	818	101	27
029.jpg	11	บาท	1186	823	56	20
029.jpg	12	01201-1	260	871	97	24
029.jpg	12	อัตราเดิม 5 อัตรา	400	865	182	30
029.jpg	12	600000	1310	877	95	27
029.jpg	12	บาท	1428	880	54	21
029.jpg	13	01202-1	260	928	97	24
029.jpg	13	เงินเพิ่มค่าจ้างประจํา	402	917	211	35
029.jpg	13	37440	1323	934	82	27
029.jpg	13	บาท	1428	937	54	21
029.jpg	14	01205-1	260	986	97	24
029.jpg	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	410	975	448	43
029.jpg	14	7680	1336	992	69	27
029.jpg	14	บาท	1428	995	54	21
029.jpg	15	01206-1	260	1043	97	24
029.jpg	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	410	1037	413	38
029.jpg	15	9600	1336	1049	69	27
029.jpg	15	บาท	1428	1052	54	21
029.jpg	16	1.3 ค่าจ้างชั่วคราว| |	137	1094	225	36
029.jpg	16	403200	1079	1105	101	27
029.jpg	16	บาท	1186	1109	56	20
029.jpg	17	02101-1	260	1158	97	24
029.jpg	17	ค่าจ้างชั่วคราว 3 อัตรา	401	1147	230	35
029.jpg	17	302200	1310	1164	95	27
029.jpg	17	บาท	1428	1167	54	21
029.jpg	18	02102-1	260	1215	97	24
029.jpg	18	เงินเพิ่มกา รครองชีพชั่วค รา วของลูกจ้า งชัวครา ว	402	1204	459	43
029.jpg	18	33800	1323	1221	82	27
029.jpg	18	บาท	1428	1224	54	21
029.jpg	19	02103-1	260	1272	97	24
029.jpg	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	402	1261	424	43
029.jpg	19	67200	1323	1278	82	27
029.jpg	19	บาท	1428	1281	54	21
029.jpg	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ| |	137	1323	359	44
029.jpg	20	37060	1093	1334	86	27
029.jpg	20	บาท	1186	1344	56	20
029.jpg	21	03217-1	260	1387	97	24
029.jpg	21	เงินสมทบกองทุนประกันสังคม	402	1381	299	38
029.jpg	21	20160	1323	1393	82	27
029.jpg	21	บาท	1428	1396	54	21
029.jpg	22	03611-1	260	1444	97	24
029.jpg	22	ค่าเครื่องแต่งกาย	401	1433	174	35
029.jpg	22	16900	1325	1450	80	27
029.jpg	22	บาท	1428	1453	54	21
029.jpg	23	2.งบดําเนินงาน	136	1564	174	30
029.jpg	23	5847350	1059	1570	120	27
029.jpg	23	บาท	1186	1573	56	20
029.jpg	24	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	136	1615	334	39
029.jpg	24	4713660	1059	1621	120	27
029.jpg	24	บาท	1186	1625	56	20
029.jpg	25	2.1.1 ค่าตอบแทน	136	1674	192	29
029.jpg	25	230400	1079	1678	101	27
029.jpg	25	บาท	1186	1682	56	20
029.jpg	26	ค่าอาหารทําการนอกเวลา	401	1726	257	29
029.jpg	27	2.1.2 ค่าใช้สอย	136	1787	167	31
029.jpg	27	3799900	1059	1793	120	27
029.jpg	27	บาท	1186	1797	56	20
029.jpg	28	ส่วนใหญ่เป็นค่าจ้างเหมาดูแลทรัพย์สินและรักษา-	401	1837	483	40
029.jpg	29	ความปลอดภัย ค่าจ้างทําความสะอาดอาคาร	401	1897	435	30
029.jpg	30	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ ฯลฯ	401	1949	447	43
030.jpg	0	92	799	128	37	23
030.jpg	1	2.1.3 ค่าวัสดุ	136	297	143	39
030.jpg	1	683360	1079	302	101	27
030.jpg	1	บาท	1186	307	56	20
030.jpg	2	ส่วนใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิงและน้ามันหล่อลื่น	401	342	521	45
030.jpg	3	ค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน	401	405	511	39
030.jpg	4	ค่าวัสดุยานพาหนะ ฯลฯ	401	464	243	38
030.jpg	5	2.2 ค่าสาธารณูปโภค[ |	136	521	247	44
030.jpg	5	1133600	1060	532	119	27
030.jpg	5	บาท	1186	536	56	20
030.jpg	6	ค่าไฟฟ้า ค่าน้าประปา ค่าโทรศัพท์	401	571	340	37
030.jpg	7	3. งบลงทุน	136	710	125	32
030.jpg	7	16200	1094	710	85	27
030.jpg	7	บาท	1186	713	56	20
030.jpg	8	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	168	750	324	44
030.jpg	8	16200	1094	761	85	27
030.jpg	8	บาท	1186	765	56	20
030.jpg	9	ค่าครุภัณฑ์	168	813	119	39
030.jpg	9	16200	1094	818	85	27
030.jpg	9	บาท	1186	823	56	20
030.jpg	10	05198-6	260	871	98	24
030.jpg	10	เก้าอี้เหล็กหมุนมีพนักพิง ปรับระดับได้ 6 ตัว	402	858	430	45
030.jpg	10	16200	1325	877	80	27
030.jpg	10	บาท	1428	880	54	21
031.jpg	0	93	799	128	36	24
031.jpg	1	งาน: ปกครอง	136	363	147	27
031.jpg	1	9,455,610	1285	366	120	27
031.jpg	1	4	1427	369	56	20
031.jpg	2	1. งบบุคลากร	137	423	150	32
031.jpg	2	6975360	1059	423	120	27
031.jpg	2	บาท	1186	426	56	20
031.jpg	3	1.1	137	476	41	24
031.jpg	3	เงินเดือน	179	470	98	30
031.jpg	3	5358240	1059	474	120	27
031.jpg	3	บาท	1186	479	56	20
031.jpg	4	01101-1	260	527	97	24
031.jpg	4	อัตราเดิม	400	521	100	30
031.jpg	4	11 อัตรา	501	521	94	30
031.jpg	4	4734240	1290	533	115	27
