filename	line_num	text	x	y	width	height
025.jpg	0	427	761	116	48	22
025.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	129	360	452	29
025.jpg	2	งาน: อํานวยการและบริหารสํานักงานเขต	130	407	405	29
025.jpg	2	9376550	1230	413	114	25
025.jpg	2	บาท	1388	415	54	21
025.jpg	3	1. งบบุคลากร	132	461	145	31
025.jpg	3	4184580	1059	460	116	26
025.jpg	3	บาท	1241	463	54	21
025.jpg	4	1.1 เงินเดือน	164	500	134	29
025.jpg	4	3262400	1060	504	115	26
025.jpg	4	บาท	1241	508	54	21
025.jpg	5	01101-1	259	550	94	22
025.jpg	5	อัตราเดิม 19 อัตรา	394	545	187	29
025.jpg	5	3027640	1233	553	112	26
025.jpg	5	บาท	1390	556	51	20
025.jpg	6	01102-1	259	598	94	22
025.jpg	6	เงินเลื่อนขั้น	395	585	120	36
025.jpg	6	14440	1266	600	79	26
025.jpg	6	บาท	1390	603	51	20
025.jpg	7	01106-1	259	645	94	23
025.jpg	7	เงินประจําตําแหน่ง	395	641	183	28
025.jpg	7	101760	1253	648	92	26
025.jpg	7	บาท	1390	651	51	20
025.jpg	8	01107-1	259	693	94	22
025.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	395	687	371	29
025.jpg	8	118560	1253	695	92	26
025.jpg	8	บาท	1390	698	51	20
025.jpg	9	1.2 ค่าจ้างประจํา| |	156	730	202	35
025.jpg	9	915680	1080	740	95	25
025.jpg	9	บาท	1241	744	54	21
025.jpg	10	01201-1	252	786	93	22
025.jpg	10	อัตราเดิม 10 อัตรา	387	780	186	29
025.jpg	10	880840	1251	788	94	26
025.jpg	10	บาท	1390	791	51	20
025.jpg	11	01205-1	252	834	93	22
025.jpg	11	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	388	823	429	42
025.jpg	11	22680	1264	836	81	26
025.jpg	11	บาท	1390	839	51	20
025.jpg	12	01206-1	252	881	93	23
025.jpg	12	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	388	875	396	37
025.jpg	12	12160	1266	883	79	26
025.jpg	12	บาท	1390	886	51	20
025.jpg	13	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| ]	156	918	343	43
025.jpg	13	6500	1106	929	69	25
025.jpg	13	บาท	1241	932	54	21
025.jpg	14	03611-1	252	974	93	23
025.jpg	14	ค่าเครื่องแต่งกาย	387	963	167	34
025.jpg	14	6500	1277	976	68	26
025.jpg	14	บาท	1390	979	51	20
025.jpg	15	2.งบดําเนินงาน	130	1067	168	29
025.jpg	15	5183070	1060	1073	115	26
025.jpg	15	บาท	1241	1075	54	21
025.jpg	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	154	1112	320	38
025.jpg	16	4218270	1059	1117	116	26
025.jpg	16	บาท	1241	1121	54	21
025.jpg	17	2.1.1 ค่าตอบแทน	194	1161	185	27
025.jpg	17	309920	1080	1164	95	25
025.jpg	17	บาท	1241	1167	54	21
025.jpg	18	ค่าอาหารทําการนอกเวลา	249	1205	246	28
025.jpg	19	2.1.2 ค่าใช้สอย	194	1252	161	30
025.jpg	19	2958200	1060	1257	115	25
025.jpg	19	บาท	1241	1261	54	21
025.jpg	20	ส่วนใหญ่เป็นค่าจ้างเหมาดูแลทรัพย์สินและรักษาความปลอดภัย	249	1296	589	38
025.jpg	21	ค่าจ้างทําความสะอาดอาคารสํานักงานเขตสายไหม	249	1345	472	29
025.jpg	22	และอาคารสนับสนุน ค่าจ้างเหมาบริการเป็นรายบุคคล  ฯลฯ	250	1391	550	38
025.jpg	23	2.1.3 ค่าวัสดุ	194	1441	137	37
025.jpg	23	950150	1080	1445	95	25
025.jpg	23	บาท	1241	1449	54	21
025.jpg	24	ส่วนใหญ่เป็นค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว และงานสวน	249	1484	608	38
025.jpg	25	ค่าวัสดุน้้ามันเชื้อเพลิงและน้ามันหล่อลื่น ค่าวัสดุสํานักงาน ฯลฯ	249	1533	588	44
025.jpg	26	2.2 ค่าสาธารณูปโภค| |	154	1583	238	43
025.jpg	26	964800	1080	1593	95	26
025.jpg	26	บาท	1241	1597	54	21
025.jpg	27	ค่าไฟฟ้า ค่าน้าประปา ค่าโทรศัพท์เคลื่อนที่	190	1627	401	36
026.jpg	0	428	761	116	48	23
026.jpg	1	3.งบลงทุน	130	378	122	31
026.jpg	1	8900	1106	378	69	25
026.jpg	1	บาท	1241	380	54	21
026.jpg	2	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	154	413	310	42
026.jpg	2	8900	1106	422	69	25
026.jpg	2	บาท	1241	426	54	21
026.jpg	3	ค่าครุภัณฑ์	154	462	115	38
026.jpg	3	8900	1106	468	69	25
026.jpg	3	บาท	1241	471	54	21
026.jpg	4	05198-16	252	514	108	23
026.jpg	4	เครื่องพิมพ์เลเซอร์ หรือ	388	503	224	34
026.jpg	4	เ50 ขาวดํา ชนิด |ง๕[เพมอพ	613	509	265	28
026.jpg	5	แบบที่ 1 (28 หน้า/นาที) 1	388	546	253	35
026.jpg	5	เครื่อง	642	546	64	34
026.jpg	5	8900	1277	565	68	26
026.jpg	5	บาท	1390	568	51	20
027.jpg	0	429	761	116	48	23
027.jpg	1	งาน: ปกครอง	130	328	143	26
027.jpg	1	8143800	1230	330	114	26
027.jpg	1	บาท	1388	333	54	21
027.jpg	2	1. งบบุคลากร	132	378	145	31
027.jpg	2	6267120	1060	378	115	25
027.jpg	2	บาท	1241	380	54	21
027.jpg	3	1.1	156	424	39	23
027.jpg	3	เงินเดือน	196	418	94	29
027.jpg	3	4893600	1059	421	116	26
027.jpg	3	บาท	1241	426	54	21
027.jpg	4	01101-1	252	468	93	22
027.jpg	4	อัตราเดิม 19 อัตรา	387	462	186	29
027.jpg	4	4541460	1233	470	112	26
027.jpg	4	บาท	1390	473	51	20
027.jpg	5	01102-1	252	516	93	22
027.jpg	5	เงินเลื่อนขั้น	388	503	120	36
027.jpg	5	21660	1264	518	81	26
027.jpg	5	บาท	1390	521	51	20
027.jpg	6	01106-1	252	563	93	23
027.jpg	6	เงินประจําตําแหน่ง	388	558	182	28
027.jpg	6	152640	1253	565	92	26
027.jpg	6	บาท	1390	568	51	20
027.jpg	7	01107-1	252	611	93	22
027.jpg	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	388	605	371	29
027.jpg	7	177840	1253	613	92	26
027.jpg	7	บาท	1390	616	51	20
027.jpg	8	1.2 ค่าจ้างประจํา| |	156	647	202	35
027.jpg	8	1373520	1062	658	113	25
027.jpg	8	บาท	1241	661	54	21
027.jpg	9	01201-1	252	704	93	22
027.jpg	9	อัตราเดิม 10 อัตรา	387	698	186	29
027.jpg	9	1321260	1235	706	110	26
027.jpg	9	บาท	1390	709	51	20
027.jpg	10	01205-1	252	751	93	22
027.jpg	10	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	388	740	429	42
027.jpg	10	34020	1264	753	81	26
027.jpg	10	บาท	1390	756	51	20
027.jpg	11	01206-1	252	799	93	23
027.jpg	11	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	388	793	396	37
027.jpg	11	18240	1266	801	79	26
027.jpg	11	บาท	1390	804	51	20
027.jpg	12	2.งบดําเนินงาน	130	891	168	29
027.jpg	12	1524680	1062	896	113	26
027.jpg	12	บาท	1241	899	54	21
027.jpg	13	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	154	936	320	38
027.jpg	13	77480	1093	941	82	26
027.jpg	13	บาท	1241	945	54	21
027.jpg	14	ค่าตอบแทน	193	986	126	27
027.jpg	14	77480	1093	988	82	26
027.jpg	14	บาท	1241	992	54	21
027.jpg	15	ค่าอาหารทําการนอกเวลา	190	1030	245	28
027.jpg	16	2.2 ค่าสาธารณูปโภค| |	154	1071	238	43
027.jpg	16	1447200	1062	1081	113	26
027.jpg	16	บาท	1241	1085	54	21
027.jpg	17	ค่าไฟฟ้า ค่าน้าประปา ค่าโทรศัพท์เคลื่อนที่	190	1115	401	36
027.jpg	18	3.งบรายจ่ายอื่น	130	1215	172	34
027.jpg	18	352000	1080	1226	95	25
027.jpg	18	บาท	1241	1228	54	21
027.jpg	19	07110-1	252	1270	93	22
027.jpg	19	ค่าใช้จ่ายเกี่ยวกับการสนับสนุนกิจการ	387	1259	355	42
027.jpg	20	อาสาสมัครป้องกันภัยฝ่ายพลเรือน	387	1308	322	29
027.jpg	20	352000	1251	1321	94	26
027.jpg	20	บาท	1390	1324	51	20
028.jpg	0	430	761	116	48	23
028.jpg	1	งาน: บริหารทั่วไปและบริการทะเบียน	130	320	369	34
028.jpg	1	9364500	1230	330	114	26
028.jpg	1	บาท	1388	333	54	21
028.jpg	2	1. งบบุคลากร	132	378	145	31
028.jpg	2	8005400	1060	377	115	26
028.jpg	2	บาท	1241	380	54	21
028.jpg	3	1.1 เงินเดือน	164	418	134	29
028.jpg	3	7788500	1060	422	115	25
028.jpg	3	บาท	1241	426	54	21
028.jpg	4	01101-1	259	468	94	22
028.jpg	4	อัตราเดิม 21	394	462	127	29
028.jpg	4	อัตรา	521	462	60	29
028.jpg	4	1237200	1233	470	112	26
028.jpg	4	บาท	1390	473	51	20
028.jpg	5	01102-1	259	516	94	22
028.jpg	5	เงินเลื่อนขั้น	395	503	120	36
028.jpg	5	446500	1251	518	94	26
028.jpg	5	บาท	1390	521	51	20
028.jpg	6	01107-1	259	563	94	22
028.jpg	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	395	557	371	29
028.jpg	6	42000	1264	565	81	26
028.jpg	6	บาท	1390	568	51	20
028.jpg	7	01108-1	259	611	94	23
028.jpg	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	395	600	400	34
028.jpg	7	48000	1264	613	81	26
028.jpg	7	บาท	1390	616	51	20
028.jpg	8	01109-1	259	658	94	23
028.jpg	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	395	652	367	29
028.jpg	8	14800	1266	660	79	26
028.jpg	8	บาท	1390	663	51	20
028.jpg	9	1.2 ค่าจ้างประจํา| |	156	695	202	35
028.jpg	9	187500	1082	706	93	25
028.jpg	9	บาท	1241	709	54	21
028.jpg	10	01201-1	252	751	93	22
028.jpg	10	อัตราเดิม 1 อัตรา	387	745	173	29
028.jpg	10	176900	1253	753	92	26
028.jpg	10	บาท	1390	756	51	20
028.jpg	11	01202-1	252	799	93	22
028.jpg	11	เงินเพิ่มค่าจ้างประจํา	388	788	201	34
028.jpg	11	10600	1266	801	79	26
028.jpg	11	บาท	1390	804	51	20
028.jpg	12	1.3 ค่าตอบแทน ใช้สอยและวัสดุ| ]	156	835	343	43
028.jpg	12	29400	1093	845	82	26
028.jpg	12	บาท	1241	849	54	21
028.jpg	13	03611-1	252	892	93	23
028.jpg	13	ค่าเครื่องแต่งกาย	387	881	167	34
028.jpg	13	1300	1279	894	66	26
028.jpg	13	บาท	1390	897	51	20
028.jpg	14	03122-1	252	939	93	23
028.jpg	14	เงินตอบแทนพิเศษของข้าราชการ	388	934	312	29
028.jpg	14	28100	1264	942	81	26
028.jpg	14	บาท	1390	945	51	20
028.jpg	15	2.งบดําเนินงาน	130	1032	168	29
028.jpg	15	1359100	1062	1038	113	25
028.jpg	15	บาท	1241	1040	54	21
028.jpg	16	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	154	1077	320	38
028.jpg	16	1359100	1062	1083	113	25
028.jpg	16	บาท	1241	1086	54	21
028.jpg	17	2.1.1 ค่าตอบแทน	194	1127	185	27
028.jpg	17	544100	1080	1128	95	26
028.jpg	17	บาท	1241	1133	54	21
028.jpg	18	ค่าอาหารทําการนอกเวลา	257	1170	245	28
028.jpg	19	2.1.2 ค่าใช้สอย	194	1217	161	30
028.jpg	19	388500	1080	1222	95	25
028.jpg	19	บาท	1241	1226	54	21
028.jpg	20	ค่าซ่อมแซมยานพาหนะ	257	1263	224	28
028.jpg	21	ค่าจ้างเหมาบริการเป็นรายบุคคล	257	1309	308	38
028.jpg	22	ค่าซ่อมแซมครุภัณฑ์	257	1356	194	38
028.jpg	24	0	194	1406	434	81
029.jpg	0	431	761	116	46	23
029.jpg	1	งาน: บริหารทั่วไปและบริหารการคลัง	130	320	367	34
029.jpg	1	5630600	1230	331	114	25
029.jpg	1	บาท	1388	333	54	21
029.jpg	2	1. งบบุคลากร	132	378	145	31
029.jpg	2	4641700	1059	377	116	26
029.jpg	2	บาท	1241	380	54	21
029.jpg	3	1.1	156	424	39	23
029.jpg	3	เงินเดือน	196	418	94	29
029.jpg	3	4240400	1059	421	116	26
029.jpg	3	บาท	1241	426	54	21
029.jpg	4	01101-1	252	468	93	22
029.jpg	4	เงินเดือน 13 อัตรา	388	462	182	29
029.jpg	4	3939000	1233	470	112	26
029.jpg	4	บาท	1390	473	51	20
029.jpg	5	01102-1	252	516	93	22
029.jpg	5	เงินเลื่อนขั้น	388	503	120	36
029.jpg	5	237000	1251	518	94	26
029.jpg	5	บาท	1390	521	51	20
029.jpg	6	01107-1	252	563	93	22
029.jpg	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	388	557	371	29
029.jpg	6	42000	1264	565	81	26
029.jpg	6	บาท	1390	568	51	20
029.jpg	7	01108-1	252	611	93	23
