filename	line_num	text	x	y	width	height
029.jpg	0	166	789	73	47	24
029.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	126	185	533	34
029.jpg	2	งาน: อํานวยการและบริหารสํานักงานเขต	126	242	481	33
029.jpg	2	14,905,551	1228	248	147	30
029.jpg	2	ขบาท	1421	252	61	22
029.jpg	3	1.  งบบุคลากร	128	304	170	35
029.jpg	3	6,597,451	1066	303	133	30
029.jpg	3	ขบาท	1269	307	60	22
029.jpg	4	1.1	162	355	44	24
029.jpg	4	เงินเดือน	208	348	104	31
029.jpg	4	5,060,741	1074	354	126	28
029.jpg	4	ขาท	1270	358	59	21
029.jpg	5	01101-1	323	402	97	24
029.jpg	5	อัตราเดิม	455	396	100	30
029.jpg	5	14 อัตรา	556	396	94	30
029.jpg	5	4,434,290	1264	405	115	27
029.jpg	5	บาท	1425	408	53	21
029.jpg	6	01102-1	323	452	97	24
029.jpg	6	เงินเลื่อนขั้น	457	439	126	37
029.jpg	6	235,501	1283	455	95	27
029.jpg	6	บาท	1425	458	53	21
029.jpg	7	01106-1	323	501	97	24
029.jpg	7	เงินประจําตําแหน่ง	457	496	192	29
029.jpg	7	178,080	1285	504	94	27
029.jpg	7	บาท	1425	507	53	21
029.jpg	8	01107-1	323	550	97	24
029.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	457	544	391	30
029.jpg	8	207,480	1283	553	96	27
029.jpg	8	บาท	1425	556	53	21
029.jpg	9	01108-1	323	600	97	24
029.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	457	589	419	35
029.jpg	9	4,130	1310	603	69	27
029.jpg	9	บาท	1425	606	53	21
029.jpg	10	01109-1	323	649	97	24
029.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	457	643	385	30
029.jpg	10	1,260	1312	652	67	27
029.jpg	10	บาท	1425	655	53	21
029.jpg	11	1.2 ค่าจ้างประจํา	162	692	199	31
029.jpg	11	1,421,770	1075	698	127	28
029.jpg	11	ขาท	1270	702	59	21
029.jpg	12	01201-1	316	746	96	24
029.jpg	12	อัตราเดิม 7 อัตรา	455	740	182	30
029.jpg	12	1,247,120	1266	749	113	27
029.jpg	12	บาท	1425	752	53	21
029.jpg	13	01202-1	316	796	96	24
029.jpg	13	เงินเพิ่มค่าจ้างประจํา	457	785	211	35
029.jpg	13	74,830	1297	799	82	27
029.jpg	13	บาท	1425	802	53	21
029.jpg	14	01205-1	316	845	96	24
029.jpg	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	457	834	448	43
029.jpg	14	72,800	1297	848	82	27
029.jpg	14	บาท	1425	851	53	21
029.jpg	15	01206-1	316	894	96	24
029.jpg	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	457	888	414	38
029.jpg	15	27,020	1297	897	82	27
029.jpg	15	บาท	1425	900	53	21
029.jpg	16	1.3 ค่าจ้างชั่วคราว	162	932	214	37
029.jpg	16	100,800	1097	943	105	28
029.jpg	16	ขาท	1270	947	59	21
029.jpg	17	02101-1	316	991	96	24
029.jpg	17	ค่าจ้างชั่วคราว 1	456	980	169	35
029.jpg	17	อัตรา	624	985	62	30
029.jpg	17	73,010	1297	994	82	27
029.jpg	17	บาท	1425	997	53	21
029.jpg	18	02102-1	316	1041	96	24
029.jpg	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	457	1030	459	43
029.jpg	18	10,990	1299	1044	80	27
029.jpg	18	บาท	1425	1047	53	21
029.jpg	19	02103-1	316	1090	96	24
029.jpg	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	457	1079	425	43
029.jpg	19	16,800	1299	1093	80	27
029.jpg	19	บาท	1425	1096	53	21
029.jpg	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	162	1133	356	41
029.jpg	20	14,140	1111	1139	91	28
029.jpg	20	ขาท	1270	1143	59	21
029.jpg	21	03217-1	316	1187	96	24
029.jpg	21	เงินสมทบกองทุนประกันสังคม	457	1181	299	38
029.jpg	21	5,040	1310	1190	69	27
029.jpg	21	บาท	1425	1193	53	21
029.jpg	22	03611-1	316	1236	96	24
029.jpg	22	ค่าเครื่องแต่งกาย	456	1225	174	35
029.jpg	22	9,100	1310	1240	69	27
029.jpg	22	บาท	1425	1243	53	21
029.jpg	23	2.งบดําเนินงาน	126	1333	198	33
029.jpg	23	17,822,800	1066	1340	135	29
029.jpg	23	ขบาท	1269	1343	60	22
029.jpg	24	2.1	160	1393	46	24
029.jpg	24	ค่าตอบแทน ใช้สอยและวัสดุ	207	1386	311	41
029.jpg	24	5,024,900	1074	1392	128	28
029.jpg	24	ขาท	1270	1398	59	21
029.jpg	25	2.1.1 ค่าตอบแทน	212	1438	207	29
029.jpg	25	309,900	1096	1442	106	28
029.jpg	25	ขาท	1270	1445	59	21
029.jpg	26	ค่าอาหารทําการนอกเวลา	456	1484	257	29
029.jpg	27	ค่าตอบแทนพิเศษลูกจ้างประจํา	456	1533	312	38
029.jpg	28	2.1.2 ค่าใช้สอย	212	1582	181	31
029.jpg	28	3,940,900	1074	1588	128	28
029.jpg	28	ขาท	1270	1592	59	21
029.jpg	29	ส่วนใหญ่เป็นค่าจ้างเหมาดูแลทรัพย์สินและ	456	1633	420	40
029.jpg	30	รักษาความปลอดภัยอาคารสํานักงานเขต	456	1690	399	30
029.jpg	31	ค่าจ้างเหมาดูแลรักษาทําความสะอาดสํานักงานเขต	456	1746	499	38
029.jpg	32	ค่าจ่างเหมาดูแลระบบต่างๆภายใน	456	1801	343	38
029.jpg	33	อาคารสํานักงานเขต ฯลฯ	455	1856	256	30
029.jpg	34	2.1.3 ค่าวัสดุ	212	1969	153	41
029.jpg	34	714,100	1096	1975	106	28
029.jpg	34	ขาท	1270	1980	59	21
029.jpg	35	ส่วนใหญ่เป็นค่าวัสดุน้ามันเชื้อเพลิงและ	456	2017	387	45
028.jpg	0	165	776	73	48	24
028.jpg	1	งานงบประมาณโรงเรียน - รหัส 1300022	102	205	461	31
028.jpg	2	วัตถุประสงค์ : “เพื่อให้นักเรียนทุกคนได้รับการสอนที่ได้มาตรฐานตามหลักสูตรที่สถานศึกษากําหนด อันเป็นการสนับสนุนให้นักเรียน	96	244	1436	53
028.jpg	2	วัตถุประสงค์ :	102	255	160	42
028.jpg	3	นําศักยภาพที่มีอยู่มาใช้ได้อย่างเต็มความสามารถ	101	310	508	47
028.jpg	3	และประสบความสําเร็จตามเกณฑ์การศึกษาที่ตั้งไว้ เพื่อพัฒนา ติดตามและประเมินผล	610	309	883	39
028.jpg	4	หลักสูตรและเทคนิคการสอบนทั้งที่มือยู่แล้วและที่ปรับปรุงใหม่ ให้สามารถบรรลุมาตรฐานการศึกษาที่กําหนดไว้ เพื่อให้นักเรียนได้รับ	101	370	1338	48
028.jpg	5	การช่วยเหลือทางสวัสดิการตามความจําเป็นและได้ทํากิจกรรมเสริมหลักสูตรซึ่งเป็นการช่วยให้นักเรียนสามารถพัฒนาทางสังคม	102	432	1302	47
028.jpg	6	และจิตใจตามมาตรฐานการศึกษาที่กําหนดไว้ เพื่อบํารุงรักษาสถานศึกษาให้อยู่ในสภาพที่ปลอดภัยและใช้งานได้อย่างเต็มประสิทธิภาพ	103	492	1370	47
028.jpg	7	กิจกรรมหลัก : จัดการสอน, สนับสนุนการสอนและพัฒนาวิชาชีพครู, สนับสนุนนักเรียนและพัฒนาผู้เรียน,	102	558	1089	41
028.jpg	7	บริหารจัดการสถานศึกษา	1189	558	272	32
028.jpg	8	- า 59	94	607	1439	787
038.jpg	0	175	789	73	47	24
038.jpg	1	3. งบลงทุน	126	163	141	35
038.jpg	1	406,270	1088	162	113	30
038.jpg	1	ขบาท	1269	166	60	22
038.jpg	2	3.1	161	218	45	24
038.jpg	2	ค่าครุภัณฑ์ ที่ดินและลิ่งก่อสร้าง	207	205	346	47
038.jpg	2	406,270	1096	217	106	28
038.jpg	2	ขาท	1270	222	59	21
038.jpg	3	3.1.1 ค่าครุภัณฑ์	213	262	196	42
038.jpg	3	406,270	1096	268	106	28
038.jpg	3	ขาท	1270	272	59	21
038.jpg	4	05105-3	316	316	97	24
038.jpg	4	(1) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	456	305	434	36
038.jpg	5	(จอแสดงภาพขนาดไม่น้อยกว่า	496	365	303	32
038.jpg	5	19 นิ้ว)	800	359	77	38
038.jpg	6	พร้อมโปรแกรมระบบปฏิบัติการ (05)	494	421	371	37
038.jpg	7	แบบ 66 ที่มีลิขสิทธิ์ถูกต้องตาม	496	471	350	44
038.jpg	8	กฎหมาย  7  เครื่อง	495	527	185	42
038.jpg	8	178,570	1285	547	94	27
038.jpg	8	บาท	1425	550	53	21
038.jpg	9	05198-4	316	593	98	24
