filename	line_num	text	x	y	width	height
029.jpg	0	510	895	105	48	21
029.jpg	1	2.1.2 ค่าใช้สอย	362	246	153	28
029.jpg	1	11,488,300	1125	252	121	25
029.jpg	1	ขาท	1251	254	51	19
029.jpg	2	ส่วนใหญ่เป็นค่าเช่าพื้นที่อาคารสํานักงานเขต	555	291	395	39
029.jpg	3	ค่าเช่าพื้นที่ศูนย์บริหารราชการ ฉับไวใสสะอาด	555	341	411	41
029.jpg	4	820 ทิลร1 ๑ 6ไลละ : 0	554	401	292	29
029.jpg	5	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ  ฯลฯ	555	443	405	41
029.jpg	6	2.1.3 ค่าวัสดุ	362	498	131	35
029.jpg	6	808,760	1154	504	91	25
029.jpg	6	ขาท	1251	506	51	19
029.jpg	7	ส่วนใหญ่เป็นค่าวัสดุน้ามัน เชื้อเพลิงและ	555	543	350	42
029.jpg	8	น้้ามันหล่อลื่น ค่าวัสดุสํานักงาน	555	593	282	42
029.jpg	9	ค่าวัสดุอุปกรณ์คอมพิวเตอร์ ฯลฯ	555	648	295	37
029.jpg	10	2.2 ค่าสาธารณูปโภค	362	700	202	35
029.jpg	10	2,703,440	1135	706	111	25
029.jpg	10	ขาท	1251	708	51	19
029.jpg	11	ค่าไฟฟ้าสํานักงาน ค่าโทรศัพท์เคลื่อนที่	555	745	348	33
029.jpg	12	3. งบลงทุน	362	857	115	29
029.jpg	12	207,400	1154	857	91	25
029.jpg	12	ขาท	1251	859	51	19
029.jpg	13	ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง	362	896	294	40
029.jpg	13	207,400	1154	907	91	25
029.jpg	13	ขาท	1251	909	51	19
029.jpg	14	ค่าครุภัณฑ์	362	951	110	35
029.jpg	14	207,400	1154	957	91	25
029.jpg	14	ขาท	1251	959	51	19
029.jpg	15	05105-3	435	1008	89	22
029.jpg	15	1 เครื่องพิมพ์เลเซอร์ หรือ ! 60 ขาวดํา ชนิด	554	997	405	34
029.jpg	16	8 007 1 28 หน้า/นาที) 1 เครื่อง	592	1047	395	34
029.jpg	16	8,900	1339	1058	63	25
029.jpg	16	บาท	1409	1060	48	20
029.jpg	17	05203-1	435	1108	88	22
029.jpg	17	(2) เครื่องถ่ายเอกสารระบบดิจิตอล (ขาว - ดํา)	554	1097	415	34
029.jpg	18	ความเร็ว 20 แผ่นต่อนาที 1 เครื่อง	591	1148	312	33
029.jpg	18	87500	1327	1159	75	25
029.jpg	18	บาท	1409	1161	48	20
029.jpg	19	05218-2	435	1209	90	22
029.jpg	19	3 เครื่องพิมพ์สําเนาระบบดิจิตอล ความละเอียด	554	1198	434	34
029.jpg	20	300 % 400 จุดต่อตารางนิ้ว 1 เครื่อง	591	1247	327	42
029.jpg	20	111,000	1316	1259	87	25
029.jpg	20	บาท	1409	1261	48	20
028.jpg	0	509	895	105	47	22
028.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	361	246	426	28
028.jpg	2	งาน: อํานวยการและบริหารสํานักงานเขต	362	297	383	28
028.jpg	2	23,411,300	1279	303	123	25
028.jpg	2	ขาท	1407	305	51	19
028.jpg	3	1. งบบุคลากร	364	353	136	29
028.jpg	3	7,895,880	1135	353	111	25
028.jpg	3	ขาท	1251	355	51	19
028.jpg	4	1.1 เงินเดือน	371	397	128	28
028.jpg	4	6,070,160	1135	403	111	25
028.jpg	4	ขาท	1251	405	51	19
028.jpg	5	01101-1	442	454	89	22
028.jpg	5	อัตราเติม 15 อัตรา	562	449	176	27
028.jpg	5	5,296,320	1297	454	105	25
028.jpg	5	บาท	1416	456	49	20
028.jpg	6	01102-1	442	504	89	22
028.jpg	6	เงินเลื่อนขั้น	562	492	115	34
028.jpg	6	315,040	1315	503	88	26
028.jpg	6	บาท	1416	506	49	20
028.jpg	7	01106-1	442	555	89	22
028.jpg	7	เงินประจําตําแหน่ง	562	550	176	27
028.jpg	7	203,520	1315	555	88	25
028.jpg	7	บาท	1416	557	49	20
028.jpg	8	011071	442	605	89	22
028.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	562	599	354	28
028.jpg	8	237,120	1315	605	88	25
028.jpg	8	บาท	1416	607	49	20
028.jpg	9	01108-1	442	655	89	22
028.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	562	644	381	33
028.jpg	9	14,000	1328	654	74	26
028.jpg	9	บาท	1416	657	49	20
028.jpg	10	01109-1	442	706	89	22
028.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	562	700	349	28
028.jpg	10	4,160	1339	705	63	26
028.jpg	10	บาท	1416	708	49	20
028.jpg	11	1.2 ค่าจ้างประจํา	364	750	168	28
028.jpg	11	1,537,280	1137	756	109	25
028.jpg	11	ขาท	1251	758	51	19
028.jpg	12	01201-1	435	806	88	22
028.jpg	12	อัตราเดิม 7 อัตรา	555	801	164	27
028.jpg	12	1,448,400	1298	805	104	26
028.jpg	12	บาท	1409	808	48	20
028.jpg	13	01205-1	435	857	88	22
028.jpg	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	555	846	408	40
028.jpg	13	19,200	1328	857	74	25
028.jpg	13	บาท	1409	859	48	20
028.jpg	14	01206-1	435	907	88	22
028.jpg	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	555	901	376	35
028.jpg	14	6,560	1339	907	63	25
028.jpg	14	บาท	1409	909	48	20
028.jpg	15	01202-2	435	957	90	22
028.jpg	15	เงินเพิ่มค่าจ้างประจํา	555	946	192	33
028.jpg	15	63,120	1327	957	75	25
028.jpg	15	บาท	1409	959	48	20
028.jpg	16	1.3 ค่าจ้างชั่วคราว	364	997	181	33
028.jpg	16	230,480	1154	1008	91	25
028.jpg	16	ขาท	1251	1010	51	19
028.jpg	17	02101-1	435	1058	88	22
028.jpg	17	ค่าจ้างชั่วคราว 1 อัตรา	555	1047	210	33
028.jpg	17	173,680	1316	1058	87	25
