filename	line_num	text	x	y	width	height
026.jpg	0	381	827	110	49	22
026.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	223	249	458	30
026.jpg	2	งาน : อํานวยการและบริหารสํานักงานเขต	224	304	420	30
026.jpg	2	12418854	1257	310	131	27
026.jpg	2	บาท	1394	313	54	20
026.jpg	3	1. งบบุคลากร	225	365	148	31
026.jpg	3	4524274	1106	364	119	27
026.jpg	3	บาท	1231	367	55	20
026.jpg	4	1.1	253	419	41	23
026.jpg	4	เงินเดือน	295	412	96	30
026.jpg	4	3469536	1107	417	117	27
026.jpg	4	บาท	1232	421	54	20
026.jpg	5	01101-1	347	470	93	24
026.jpg	5	อัตราเดิม 11	476	465	129	29
026.jpg	5	อัตรา	605	465	61	29
026.jpg	5	2974048	1275	473	113	27
026.jpg	5	บาท	1403	476	52	21
026.jpg	6	01102-1	347	525	93	24
026.jpg	6	เงินเลื่อนขั้น	477	513	120	36
026.jpg	6	181216	1295	527	93	27
026.jpg	6	บาท	1403	530	52	21
026.jpg	7	01106-1	347	579	93	24
026.jpg	7	เงินประจําตําแหน่ง	477	574	186	29
026.jpg	7	142464	1295	582	93	27
026.jpg	7	บาท	1403	585	52	21
026.jpg	8	01107-1	347	634	93	24
026.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	477	628	379	30
026.jpg	8	165984	1295	636	93	27
026.jpg	8	บาท	1403	639	52	21
026.jpg	9	01108-1	347	688	93	24
026.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	477	677	409	35
026.jpg	9	4872	1320	691	68	27
026.jpg	9	บาท	1403	694	52	21
026.jpg	10	01109-1	347	743	93	24
026.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	477	737	374	30
026.jpg	10	952	1339	745	49	24
026.jpg	10	บาท	1403	748	52	21
026.jpg	11	1.2 ค่าจ้างประจํา	245	793	180	30
026.jpg	11	958720	1127	799	97	26
026.jpg	11	บาท	1232	802	54	20
026.jpg	12	01201-1	339	852	93	24
