filename	line_num	text	x	y	width	height
029.jpg	0	234	831	139	52	23
029.jpg	1	2.1.2 ค่าใช้สอย	377	350	171	31
029.jpg	1	1,999,100	1080	355	120	27
029.jpg	1	บาท	1217	357	56	22
029.jpg	2	ส่วนใหญ่เป็นค่าจ้างทําความสะอาดอาคาร	534	401	392	35
029.jpg	3	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ	534	449	380	42
029.jpg	4	ค่าจ้างเหมาบริการเป็นรายบุคคล  ฯลฯ	534	506	358	38
029.jpg	5	2.1.3 ค่าวัสดุ	377	560	145	39
029.jpg	5	650,800	1099	566	101	27
029.jpg	5	บาท	1217	567	56	22
029.jpg	6	ส่วนใหญ่เป็นค่าวัสดุไฟฟ้า ประปา งานบ้าน งานครัว	534	611	483	38
029.jpg	7	และงานสวน ค่าวัสดุน้ามันเชื้อเพลิงและน้้ามันหล่อลื่น	535	659	497	43
029.jpg	8	ค่าวัสดุสํานักงาน ฯลฯ	534	717	212	37
029.jpg	9	2.2 ค่าสาธารณูปโภค| ]	333	764	253	45
029.jpg	9	1,412,920	1080	775	120	28
029.jpg	9	บาท	1217	777	56	22
029.jpg	10	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา	534	816	300	35
029.jpg	11	ค่าโทรศัพท์เคลื่อนที่	534	870	194	34
029.jpg	12	3.	302	985	31	24
029.jpg	12	งบลงทุน	334	987	103	32
029.jpg	12	1,275,080	1071	984	128	29
029.jpg	12	บาท	1217	987	60	23
029.jpg	13	3.1 ค่าครุภัณฑ์ ที่ดินและลิ่งก่อสร้าง	333	1028	371	44
029.jpg	13	1,275,080	1080	1039	120	27
029.jpg	13	บาท	1217	1040	56	22
029.jpg	14	3.1.1 ค่าครุภัณฑ์	377	1086	187	39
029.jpg	14	1,275,080	1080	1091	120	27
029.jpg	14	บาท	1217	1093	56	22
029.jpg	15	05101-2	423	1144	94	23
029.jpg	15	1 เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	533	1132	520	36
029.jpg	16	แบบตั้งพื้นหรือแบบแขวน ขนาด 44,000 978 4 เครื่อง	535	1185	517	43
029.jpg	16	213,200	1278	1199	92	26
029.jpg	16	บาท	1386	1202	52	20
029.jpg	17	05101-3	423	1249	94	23
029.jpg	17	2 เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	533	1237	520	36
029.jpg	18	แบบตั้งพื้นหรือแบบแขวน ขนาด 48,000 978 10 เครื่อง	535	1290	530	43
029.jpg	18	559 000	1278	1304	92	26
029.jpg	18	บาท	1386	1307	52	20
029.jpg	19	05101-4	423	1354	94	23
029.jpg	19	(3) เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	533	1342	520	36
029.jpg	20	แบ บตั้งพื้นหรือ แบบแขวน ขนาด	535	1395	304	35
029.jpg	20	13,000 978 1	840	1401	146	37
029.jpg	20	เครื่อง	987	1396	65	34
029.jpg	20	21,000	1290	1409	80	26
029.jpg	20	บาท	1386	1412	52	20
029.jpg	21	05101-5	423	1459	93	23
029.jpg	21	8 เครื่องปรับอากาศ แบบแยกส่วน (ราคารวมค่าติดตั้ง)	533	1447	520	36
029.jpg	22	แบ บตั้งพื้นหรือ แบบแขวน ขนาด	535	1500	304	35
029.jpg	22	18,000 978 1	840	1506	146	37
029.jpg	22	เครื่อง	987	1501	65	34
029.jpg	22	27,800	1290	1514	80	26
029.jpg	22	บาท	1386	1517	52	20
029.jpg	23	05105-1	423	1564	92	23
029.jpg	23	(5) เครื่องคอมพิวเตอร์ สําหรับงานสํานักงาน	533	1553	417	35
029.jpg	24	(จอแสดงภาพขนาดไม่น้อยกว่า 19 นิ้ว)	533	1605	365	36
029.jpg	25	พร้อมโปรแกรมระบบปฏิบัติการ 05 แบบ 6	534	1664	476	36
029.jpg	26	ที่มีลิขสิทธิ์ถูกต้องตามกฎหมาย 8 เครื่อง	534	1710	376	43
029.jpg	26	204,080	1278	1724	92	26
029.jpg	26	บาท	1386	1727	52	20
029.jpg	27	05119-5	423	1775	93	23
029.jpg	27	(6) เครื่องโทรสารแบบใช้กระดาษธรรมดา	533	1764	388	35
029.jpg	28	ส่งเอกสารได้ครั้งละไม่น้อยกว่า 20 แผ่น 1	534	1815	389	35
029.jpg	28	เครื่อง	924	1816	65	34
029.jpg	28	13,500	1292	1830	78	26
029.jpg	28	บาท	1386	1833	52	20
028.jpg	0	233	831	139	51	23
028.jpg	1	รายละเอียดงบประมาณจําแนกตามงบรายจ่าย	302	346	510	33
028.jpg	2	งาน: อํานวยการและบริหารสํานักงานเขต	302	399	458	32
028.jpg	2	10,668,380	1224	405	143	29
028.jpg	2	บาท	1381	408	60	23
028.jpg	3	1.	304	459	29	24
028.jpg	3	งบบุคลากร	334	461	133	32
028.jpg	3	5,032,980	1069	458	130	29
028.jpg	3	บาท	1217	461	60	23
028.jpg	4	1.1	343	514	42	24
028.jpg	4	เงินเดือน	386	507	99	31
028.jpg	4	2,844,560	1078	512	122	28
028.jpg	4	บาท	1217	514	56	22
028.jpg	5	01101-1	430	566	92	22
028.jpg	5	อัตราเดิม 8 อัตรา	542	560	171	29
028.jpg	5	2,466,680	1259	568	111	26
028.jpg	5	บาท	1386	571	52	20
028.jpg	6	01102-1	430	618	92	22
028.jpg	6	เงินเลื่อนขั้น	543	606	119	35
028.jpg	6	152,000	1280	620	90	26
028.jpg	6	บาท	1386	623	52	20
028.jpg	7	01106-1	430	671	92	23
028.jpg	7	เงินประจําตําแหน่ง	543	666	182	28
028.jpg	7	101,760	1280	673	90	26
028.jpg	7	บาท	1386	676	52	20
028.jpg	8	01107-1	430	723	92	23
028.jpg	8	เงินค่าตอบแทนรายเดือนของข้าราชการ	543	717	372	29
028.jpg	8	118,560	1280	726	90	26
028.jpg	8	บาท	1386	729	52	20
028.jpg	9	01108-1	430	776	92	23
028.jpg	9	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	543	765	400	34
028.jpg	9	4,240	1303	778	67	26
028.jpg	9	บาท	1386	781	52	20
028.jpg	10	01109-1	430	828	92	23
028.jpg	10	เงินช่วยเหลือค่าครองชีพของข้าราชการ	543	822	367	29
028.jpg	10	1,320	1305	831	65	26
028.jpg	10	บาท	1386	834	52	20
028.jpg	11	1.2 ค่าจ้างประจํา| |	335	869	213	37
028.jpg	11	1,788,920	1080	881	120	27
028.jpg	11	บาท	1217	882	56	22
028.jpg	12	01201-1	423	934	92	22
028.jpg	12	ค่าจ้างประจํา 7 อัตรา	534	928	209	29
028.jpg	12	1,658,760	1260	936	110	26
028.jpg	12	บาท	1386	939	52	20
028.jpg	13	01202- 1	423	986	92	22
028.jpg	13	เงินเพิ่มค่าจ้างประจํา	535	975	200	34
028.jpg	13	93,480	1290	988	80	26
028.jpg	13	บาท	1386	991	52	20
028.jpg	14	01205-1	423	1039	92	23
028.jpg	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	535	1028	428	42
028.jpg	14	27,680	1290	1041	80	26
028.jpg	14	บาท	1386	1044	52	20
028.jpg	15	01206-1	423	1091	92	23
028.jpg	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	535	1085	394	37
028.jpg	15	9,000	1303	1094	67	26
028.jpg	15	บาท	1386	1097	52	20
028.jpg	16	1.3 ค่าจ้างชั่วคราว	335	1133	201	36
028.jpg	16	345,640	1099	1143	101	28
028.jpg	16	บาท	1217	1145	56	22
028.jpg	17	02101-1	423	1197	92	22
028.jpg	17	ค่าจ้างชั่วคราว 1	534	1186	161	34
028.jpg	17	อัตรา	695	1191	58	29
028.jpg	17	250,280	1278	1199	92	26
028.jpg	17	บาท	1386	1202	52	20
028.jpg	18	02102- 1	423	1249	92	22
028.jpg	18	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	535	1238	438	42
028.jpg	18	37,760	1290	1251	80	26
028.jpg	18	บาท	1386	1254	52	20
028.jpg	19	02103-1	423	1302	92	23
028.jpg	19	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	535	1291	404	42
028.jpg	19	57,600	1290	1304	80	26
028.jpg	19	บาท	1386	1307	52	20
028.jpg	20	1.4 ค่าตอบแทน ใช้สอยและวัสดุ[ |	335	1342	365	45
028.jpg	20	53,860	1113	1354	87	27
028.jpg	20	บาท	1217	1356	56	22
028.jpg	21	03217-1	423	1407	92	23
028.jpg	21	เงินสมทบกองทุนประกันสังคม	535	1401	287	37
028.jpg	21	17,280	1292	1409	78	26
028.jpg	21	บาท	1386	1412	52	20
028.jpg	22	03611-1	423	1459	92	23
028.jpg	22	ค่าเครื่องแต่งกาย	534	1448	168	34
028.jpg	22	32,500	1290	1462	80	26
028.jpg	22	บาท	1386	1465	52	20
028.jpg	23	03128-1	423	1512	92	23
028.jpg	23	เงินตอบแทนพิเศษของลูกจ้างประจํา	535	1506	341	37
028.jpg	23	4,080	1303	1514	67	26
028.jpg	23	บาท	1386	1517	52	20
028.jpg	24	2.	302	1615	31	24
028.jpg	24	งบดําเนินงาน	334	1608	156	32
028.jpg	24	4,360,320	1069	1614	130	29
028.jpg	24	บาท	1217	1617	60	23
028.jpg	25	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	333	1664	339	39
028.jpg	25	2,947,400	1078	1669	122	28
028.jpg	25	บาท	1217	1671	56	22
028.jpg	26	2.1.1 ค่าตอบแทน	377	1718	196	29
028.jpg	26	297,500	1099	1722	101	27
028.jpg	26	บาท	1217	1724	56	22
028.jpg	27	ค่าอาหารทําการนอกเวลา	534	1770	245	28
038.jpg	0	243	831	139	51	23
038.jpg	1	2.1.3 ค่าวัสดุ	377	350	145	39
038.jpg	1	1,196,600	1080	355	120	27
038.jpg	1	บาท	1217	357	56	22
038.jpg	2	ส่วนใหญ่เป็นค่าวัสดุนํามันเชื้อเพลิงและน้้ามันหล่อลื่น	534	396	494	43
038.jpg	3	ค่าวัสดุสํานักงาน ค่าเครื่องแบบชุดปฏิบัติงาน ฯลฯ	534	449	468	42
038.jpg	4	2.2 ค่าสาธารณูปโภค| ]	302	501	253	45
038.jpg	4	34,860	1113	512	87	28
038.jpg	4	บาท	1217	514	56	22
038.jpg	5	ค่าไฟฟ้าสํานักงาน ค่าน้าประปา	534	554	300	35
039.jpg	0	244	831	139	52	23
039.jpg	1	งาน:  กวาดทําความสะอาดที่และทางสาธารณะ	302	342	513	37
039.jpg	1	34,292,340	1222	354	145	28
039.jpg	1	บาท	1381	356	60	23
039.jpg	2	1.	304	406	29	24
039.jpg	2	งบบุคลากร	334	408	133	32
039.jpg	2	27,034,200	1054	405	145	29
039.jpg	2	บาท	1217	408	60	23
039.jpg	3	1.1	343	462	42	24
039.jpg	3	เงินเดือน	386	455	99	31
039.jpg	3	1,238,190	1080	460	120	27
039.jpg	3	บาท	1217	462	56	22
039.jpg	4	01101-1	430	513	92	22
039.jpg	4	อัตราเดิม 3 อัตรา	542	507	171	29
039.jpg	4	1,156,200	1261	515	109	26
039.jpg	4	บาท	1386	518	52	20
039.jpg	5	01102-1	430	566	92	22
039.jpg	5	เงินเลื่อนขั้น	543	554	119	35
039.jpg	5	69,390	1290	568	80	26
039.jpg	5	บาท	1386	571	52	20
039.jpg	6	01107-1	430	618	92	23
039.jpg	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	543	612	372	29
039.jpg	6	12,600	1292	620	78	26
039.jpg	6	บาท	1386	623	52	20
039.jpg	7	1.2 ค่าจ้างประจํา| |	335	659	213	37
039.jpg	7	18,952,380	1066	671	134	27
039.jpg	7	บาท	1217	672	56	22
039.jpg	8	01201-1	423	723	92	22
039.jpg	8	ค่าจ้างประจํา 83 อัตรา	534	717	222	29
039.jpg	8	17,966,220	1249	726	121	26
039.jpg	8	บาท	1386	729	52	20
039.jpg	9	01202- 1	423	776	92	22
039.jpg	9	เงินเพิ่มค่าจ้างประจํา	535	765	200	34
039.jpg	9	684,600	1278	778	92	26
039.jpg	9	บาท	1386	781	52	20
039.jpg	10	01205-1	423	828	92	23
039.jpg	10	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	535	817	428	42
039.jpg	10	194,790	1280	831	90	26
039.jpg	10	บาท	1386	834	52	20
039.jpg	11	01206-1	423	881	92	23
039.jpg	11	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	535	875	394	37
039.jpg	11	106,770	1280	883	90	26
039.jpg	11	บาท	1386	886	52	20
039.jpg	12	1.3 ค่าจ้างชั่วคราว	335	923	201	36
039.jpg	12	6,179,130	1078	934	122	27
039.jpg	12	บาท	1217	935	56	22
039.jpg	13	02101-1	423	986	92	22
039.jpg	13	ค่าจ้างชั่วคราว 44 อัตรา	534	975	232	34
039.jpg	13	4,670,940	1259	988	111	26
039.jpg	13	บาท	1386	991	52	20
039.jpg	14	02102- 1	423	1039	92	22
039.jpg	14	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	535	1028	438	42
039.jpg	14	370,590	1278	1041	92	26
039.jpg	14	บาท	1386	1044	52	20
039.jpg	15	02103-1	423	1091	92	23
039.jpg	15	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	535	1080	404	42
039.jpg	15	1,137,600	1261	1094	109	26
039.jpg	15	บาท	1386	1097	52	20
039.jpg	16	1.4 ค่าตอบแทน ใช้สอยและวัสดุ[ |	335	1132	365	45
039.jpg	16	664,500	1099	1143	101	28
039.jpg	16	บาท	1217	1145	56	22
039.jpg	17	03217-1	423	1197	92	23
039.jpg	17	เงินสมทบกองทุนประกันสังคม	535	1191	287	37
039.jpg	17	308,970	1278	1199	92	26
039.jpg	17	บาท	1386	1202	52	20
039.jpg	18	03611-1	423	1249	92	23
039.jpg	18	ค่าเครื่องแต่งกาย	534	1238	168	34
039.jpg	18	39,000	1290	1251	80	26
039.jpg	18	บาท	1386	1254	52	20
039.jpg	19	03128-1	423	1302	92	23
039.jpg	19	เงินตอบแทนพิเศษของลูกจ้างประจํา	535	1296	341	37
039.jpg	19	316,530	1278	1304	92	26
039.jpg	19	บาท	1386	1307	52	20
039.jpg	20	2.	302	1405	31	24
039.jpg	20	งบดําเนินงาน	334	1398	156	32
039.jpg	20	7,258,140	1069	1404	130	29
039.jpg	20	บาท	1217	1407	60	23
039.jpg	21	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	333	1454	339	39
039.jpg	21	1,205,850	1078	1459	122	27
039.jpg	21	บาท	1217	1461	56	22
039.jpg	22	2.1.1 ค่าตอบแทน	377	1508	196	29
039.jpg	22	3,610,050	1078	1512	122	27
039.jpg	22	บาท	1217	1513	56	22
039.jpg	23	ค่าอาหารทําการนอกเวลา	534	1559	245	28
039.jpg	24	2.1.2 ค่าใช้สอย	377	1611	171	31
039.jpg	24	118,920	1101	1617	99	27
039.jpg	24	บาท	1217	1618	56	22
039.jpg	25	ค่าซ่อมแซมยานพาหนะ	534	1665	225	28
039.jpg	26	ค่าซ่อมแซมครุภัณฑ์	534	1715	194	38
049.jpg	0	254	831	139	52	23
049.jpg	1	งาน: อนุญาตก่อสร้าง ควบคุมอาคารและผังเมือง	302	345	534	42
049.jpg	1	3,487,540	1237	352	130	29
049.jpg	1	บาท	1381	355	60	23
049.jpg	2	1.	304	406	29	24
049.jpg	2	งบบุคลากร	334	408	133	32
049.jpg	2	3,455,240	1069	405	130	29
049.jpg	2	บาท	1217	408	60	23
049.jpg	3	1.1	335	461	41	24
049.jpg	3	เงินเดือน	377	454	99	31
049.jpg	3	4	485	448	35	36
049.jpg	3	2,609,040	1078	459	122	28
049.jpg	3	บาท	1217	461	56	22
049.jpg	4	01101-1	423	512	92	22
049.jpg	4	อัตราเดิม 10 อัตรา	534	506	184	29
049.jpg	4	2,422,120	1259	512	111	26
049.jpg	4	บาท	1386	515	52	20
049.jpg	5	01102-1	423	564	92	22
049.jpg	5	เงินเลื่อนขั้น	535	552	120	35
049.jpg	5	145,360	1280	564	90	26
049.jpg	5	บาท	1386	567	52	20
049.jpg	6	01107-1	423	617	92	23
049.jpg	6	เงินค่าตอบแทนรายเดือนของข้าราชการ	535	611	372	29
049.jpg	6	16,800	1292	619	78	26
049.jpg	6	บาท	1386	622	52	20
049.jpg	7	01108-1	423	669	92	23
049.jpg	7	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	535	658	401	34
049.jpg	7	14,800	1292	671	78	26
049.jpg	7	บาท	1386	674	52	20
049.jpg	8	01109-1	423	721	92	23
049.jpg	8	เงินช่วยเหลือค่าครองชีพของข้าราชการ	535	715	367	29
049.jpg	8	9,960	1303	723	67	26
049.jpg	8	บาท	1386	726	52	20
049.jpg	9	1.2 ค่าจ้างประจํา| |	335	762	213	37
049.jpg	9	660,720	1099	773	101	27
049.jpg	9	บาท	1217	774	56	22
049.jpg	10	01201-1	423	826	92	22
049.jpg	10	ค่าจ้างประจํา 4 อัตรา	534	820	209	29
049.jpg	10	614,240	1278	828	92	26
049.jpg	10	บาท	1386	831	52	20
049.jpg	11	01202- 1	423	878	92	22
049.jpg	11	เงินเพิ่มค่าจ้างประจํา	535	867	200	34
049.jpg	11	36,880	1290	878	80	26
049.jpg	11	บาท	1386	881	52	20
049.jpg	12	01205-1	423	930	92	23
049.jpg	12	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	535	919	428	42
049.jpg	12	8,560	1303	931	67	26
049.jpg	12	บาท	1386	934	52	20
049.jpg	13	01206-1	423	983	92	23
049.jpg	13	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	535	977	394	37
049.jpg	13	1,040	1305	985	65	26
049.jpg	13	บาท	1386	988	52	20
049.jpg	14	1.3 ค่าจ้างชั่วคราว	335	1025	201	36
049.jpg	14	172,800	1101	1036	99	27
049.jpg	14	บาท	1217	1037	56	22
049.jpg	15	02101-1	423	1088	92	22
049.jpg	15	ค่าจ้างชั่วคราว 2 อัตรา	534	1077	219	34
049.jpg	15	128,560	1280	1090	90	26
049.jpg	15	บาท	1386	1093	52	20
049.jpg	16	02102- 1	423	1141	92	22
