filename	line_num	text	x	y	width	height
029.jpg	0	203	853	174	51	23
029.jpg	1	งาน: ปกครอง	238	251	148	27
029.jpg	1	1,340,473	1306	254	120	27
029.jpg	1	บาท	1467	257	55	20
029.jpg	2	1. งบบุคลากร	239	308	151	32
029.jpg	2	4,108,742	1140	308	121	27
029.jpg	2	บาท	1324	311	56	20
029.jpg	3	1.1	239	359	41	24
029.jpg	3	เงินเดือน	281	353	98	30
029.jpg	3	2, 676,331	1140	357	118	27
029.jpg	3	บาท	1324	362	56	20
029.jpg	4	01101-1	355	408	97	24
029.jpg	4	อัตราเดิม 8 อัตรา	487	402	181	30
029.jpg	4	2,406,921	1311	409	114	27
029.jpg	4	บขบาท	1468	412	53	21
029.jpg	5	01102-1	355	462	97	24
029.jpg	5	เงินเลื่อนขั้น	489	449	123	37
029.jpg	5	144,402	1332	463	95	27
029.jpg	5	บขบาท	1468	466	53	21
029.jpg	6	01106-1	355	516	97	24
029.jpg	6	เงินประจ๊าตําแหน่ง	489	511	190	29
029.jpg	6	104,304	1332	517	95	27
029.jpg	6	บขบาท	1468	520	53	21
029.jpg	7	01107-1	355	570	97	24
029.jpg	7	เงินค่าตอบแทนรายเดือนของข้าราชการ	489	564	387	30
029.jpg	7	110,044	1332	571	95	27
029.jpg	7	บขบาท	1468	574	53	21
029.jpg	8	01108-1	355	624	97	24
029.jpg	8	เงินเพิ่มการครองชีพชั่วคราวของข้าราชการ	489	613	417	35
029.jpg	8	9,922	1357	625	70	27
029.jpg	8	บขบาท	1468	628	53	21
029.jpg	9	01109-1	355	678	97	24
029.jpg	9	เงินช่วยเหลือค่าครองชีพของข้าราชการ	489	672	382	30
029.jpg	9	738	1376	680	50	24
029.jpg	9	บขบาท	1468	683	53	21
029.jpg	10	1.2 ค่าจ้างประจํา	239	723	185	31
029.jpg	10	1,031,642	1141	728	120	27
029.jpg	10	บาท	1324	733	56	20
029.jpg	11	01201-1	355	778	97	24
029.jpg	11	อัตราเดิม 5 อัตรา	487	772	181	30
029.jpg	11	968,215	1330	780	96	27
029.jpg	11	ขบาท	1468	783	53	21
029.jpg	12	01202-1	355	832	97	24
029.jpg	12	เงินเพิ่มค่าจ้างประจํา	489	821	209	35
029.jpg	12	58,09 7	1344	834	82	27
029.jpg	12	บขบาท	1468	837	53	21
029.jpg	13	01205-1	355	887	97	24
029.jpg	13	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างประจํา	489	876	447	43
029.jpg	13	3,280	1357	888	69	27
029.jpg	13	บขบาท	1468	891	53	21
029.jpg	14	01206-1	355	941	97	24
029.jpg	14	เงินช่วยเหลือค่าครองชีพของลูกจ้างประจํา	489	935	412	38
029.jpg	14	2,050	1357	942	69	27
029.jpg	14	บขบาท	1468	945	53	21
029.jpg	15	1.3 ค่าจ้างชั่วคราว	239	980	199	36
029.jpg	15	265,721	1161	991	98	27
029.jpg	15	บาท	1324	995	55	20
029.jpg	16	02101-1	355	1041	97	24
029.jpg	16	ค่าจ้างชั่วคราว 2 อัตรา	488	1030	230	35
029.jpg	16	194,176	1332	1042	94	27
029.jpg	16	บขบาท	1468	1045	53	21
029.jpg	17	02102-1	355	1095	97	24
029.jpg	17	เงินเพิ่มการครองชีพชั่วคราวของลูกจ้างชั่วคราว	489	1084	458	43
029.jpg	17	27,265	1344	1096	82	27
029.jpg	17	บขบาท	1468	1099	53	21
029.jpg	18	02103-1	355	1149	97	24
029.jpg	18	เงินช่วยเหลือค่าครองชีพของลูกจ้างชั่วคราว	489	1138	423	43
029.jpg	18	44,280	1344	1150	82	27
029.jpg	18	บขบาท	1468	1153	53	21
029.jpg	19	1.4 ค่าตอบแทน ใช้สอยและวัสดุ	239	1193	334	39
029.jpg	19	35,048	1175	1199	86	27
029.jpg	19	บาท	1324	1203	56	20
029.jpg	20	03217-1	355	1249	97	24
029.jpg	20	เงินสมทบกองทุนประกันสังคม	489	1243	298	38
029.jpg	20	13,284	1346	1250	81	27
029.jpg	20	บขบาท	1468	1253	53	21
029.jpg	21	03611-1	355	1303	97	24
029.jpg	21	ค่าเครื่องแต่งกาย	488	1292	173	35
029.jpg	21	5,200	1357	1305	69	27
029.jpg	21	บขบาท	1468	1308	53	21
029.jpg	22	03128-1	355	1358	97	24
029.jpg	22	เงินตอบแทนพิเศษของลูกจ้างประจํา	489	1352	356	38
029.jpg	22	16,564	1346	1359	81	27
029.jpg	22	บขบาท	1468	1362	53	21
029.jpg	23	2. งบดําเนินงาน	238	1460	174	30
029.jpg	23	2,657,371	1140	1466	118	27
029.jpg	23	บาท	1324	1469	56	20
029.jpg	24	2.1 ค่าตอบแทน ใช้สอยและวัสดุ	238	1514	334	39
029.jpg	24	1,134,508	1141	1520	119	27
029.jpg	24	บาท	1324	1524	55	20
029.jpg	25	2.1.1 ค่าตอบแทน	238	1566	192	29
029.jpg	25	123,008	1162	1570	99	27
029.jpg	25	บาท	1324	1574	56	20
029.jpg	26	ค่าอาหารทําการนอกเวลา	355	1615	257	29
029.jpg	27	2.1.2 ค่าใช้สอย	238	1664	168	31
029.jpg	27	358,300	1161	1670	100	27
029.jpg	27	บาท	1324	1674	56	20
029.jpg	28	ส่วนใหญ่เป็นค่าช่อมแซมยานพาหนะ ค่าจ้างเหมาบริการ	355	1712	547	37
029.jpg	29	เป็นรายบุคคล ค่าบํารุงรักษาซ่อมแซมลิฟท์	356	1766	417	40
028.jpg	0	202	853	174	52	23
028.jpg	1	2.1.2 ค่าใช้สอย	238	248	168	31
028.jpg	1	1,244,000	1141	253	119	27
028.jpg	1	บาท	1324	258	56	20
028.jpg	2	ส่วนใหญ่เป็นค่าจ้างเหมายามดูแลทรัพย์สินและ	355	299	459	40
028.jpg	3	รักษาความปลอดภัยอาคารสํานักงานเขต	355	356	399	30
028.jpg	4	ค่าบํารุงรักษาซ่อมแซมเครื่องปรับอากาศ ฯลฯ	355	405	447	43
028.jpg	5	2.1.3 ค่าวัสดุ	238	460	142	39
028.jpg	5	279,900	1161	466	100	27
028.jpg	5	บาท	1324	470	56	20
